,Record_ID,Created_Date,Qualified_Date,Closed_Date,Revenue,Region,Segment,Opportunity_Source,Outbound,CreateDiff,QualDiff
4778,a734U000000uUN3QAM,2022-04-26,2022-05-05,2022-06-15,149.0,North America,Mid,Lead,False,50,41
4779,a734U000000uNVUQA2,2022-05-16,2022-06-30,2022-06-15,149.0,North America,SMB,Trial,False,30,-15
4780,a734U000000uNbhQAE,2022-05-16,2022-05-19,2022-06-15,149.0,North America,SMB,BDR,True,30,27
4781,a734U000000uNHcQAM,2022-05-16,2022-05-26,2022-06-15,149.0,Middle East,Mid,Lead,False,30,20
4782,a734U000000uNVAQA2,2022-05-16,2022-05-19,2022-06-15,149.0,North America,Enterprise,Trial,False,30,27
4783,a734U000000uOCdQAM,2022-05-18,2022-05-23,2022-06-15,140.27,North America,SMB,Trial,False,28,23
4784,a734U000000uN8QQAU,2022-05-15,2022-05-25,2022-06-15,135.37,North America,SMB,Trial,False,31,21
4785,a734U000000uKATQA2,2022-05-08,2022-05-16,2022-06-15,124.0,Africa,SMB,Trial,False,38,30
4786,a734U000000uNXVQA2,2022-05-16,2022-06-03,2022-06-15,124.0,North America,Agency,Trial,False,30,12
4787,a734U000000uZpCQAU,2022-05-31,2022-06-14,2022-06-15,121.0,North America,Enterprise,Lead,False,15,1
4788,a734U000000uNLUQA2,2022-05-16,2022-05-31,2022-06-15,99.0,Europe,SMB,Trial,False,30,15
4789,a734U000000uNZgQAM,2022-05-16,2022-06-15,2022-06-15,99.0,North America,SMB,Trial,False,30,0
4790,a734U000000uLp3QAE,2022-05-12,2022-06-16,2022-06-15,99.0,Europe,Mid,Trial,False,34,-1
4791,a734U000000uNYJQA2,2022-05-16,2022-06-01,2022-06-15,99.0,North America,SMB,Trial,False,30,14
4792,a734U000000uV0FQAU,2022-03-02,2022-05-18,2022-06-16,949.0,North America,Mid,Lead,False,106,29
4793,a734U000000uapwQAA,2022-06-10,2022-06-14,2022-06-16,837.0,North America,Mid,Lead,False,6,2
4794,a734U000000uGLXQA2,2022-04-28,2022-05-02,2022-06-16,694.71,North America,Mid,Lead,False,49,45
4795,a734U000000uNj7QAE,2022-05-17,2022-05-25,2022-06-16,507.0,North America,Agency,Trial,False,30,22
4796,a734U000000uFl5QAE,2022-04-26,2022-04-27,2022-06-16,399.0,North America,Mid,Trial,False,51,50
4797,a734U000000uNeCQAU,2022-05-17,2022-06-15,2022-06-16,279.0,North America,SMB,Trial,False,30,1
4798,a734U000000uahsQAA,2022-06-09,2022-06-09,2022-06-16,279.0,North America,SMB,Unknown,False,7,7
4799,a734U000000uNygQAE,2022-05-17,2022-06-16,2022-06-16,249.0,North America,SMB,Trial,False,30,0
4800,a734U000000uNrpQAE,2022-05-17,2022-06-16,2022-06-16,198.0,Australia Pacific,SMB,Trial,False,30,0
4801,a734U000000uNndQAE,2022-05-17,2022-06-28,2022-06-16,194.0,Europe,Agency,Trial,False,30,-12
4802,a734U000000uO6BQAU,2022-05-17,2022-06-02,2022-06-16,169.0,North America,SMB,Trial,False,30,14
4803,a734U000000uO5NQAU,2022-05-10,2022-05-16,2022-06-16,169.0,North America,SMB,Lead,False,37,31
4804,a734U000000uUxpQAE,2022-05-26,2022-05-27,2022-06-16,169.0,North America,SMB,Lead,False,21,20
4805,a734U000000uO5wQAE,2022-05-12,2022-05-13,2022-06-16,169.0,North America,Mid,Lead,False,35,34
4806,a734U000000uNssQAE,2022-05-17,2022-06-16,2022-06-16,169.0,North America,Agency,Trial,False,30,0
4807,a734U000000uNpUQAU,2022-05-17,2022-07-04,2022-06-16,169.0,Africa,Agency,Trial,False,30,-18
4808,a734U000000uUBWQA2,2022-05-19,2022-05-31,2022-06-16,149.0,North America,Enterprise,BDR,True,28,16
4809,a734U000000uaoyQAA,2022-06-16,2022-06-16,2022-06-16,149.0,North America,SMB,Trial,False,0,0
4810,a734U000000uNzUQAU,2022-05-17,2022-05-31,2022-06-16,149.0,North America,Mid,Trial,False,30,16
4811,a734U000000uXvIQAU,2022-06-01,2022-06-10,2022-06-16,149.0,North America,SMB,Lead,False,15,6
4812,a734U000000uNsxQAE,2022-04-12,2022-04-12,2022-06-16,135.0,North America,SMB,Lead,False,65,65
4813,a734U000000uUkCQAU,2022-05-25,2022-06-01,2022-06-16,134.09,North America,SMB,Lead,False,22,15
4814,a734U000000uNybQAE,2022-05-17,2022-06-21,2022-06-16,99.0,Europe,SMB,Trial,False,30,-5
4815,a734U000000uO4PQAU,2022-05-17,2022-06-21,2022-06-16,99.0,North America,SMB,Trial,False,30,-5
4816,a734U000000uNzAQAU,2022-05-17,2022-05-26,2022-06-16,99.0,North America,SMB,Trial,False,30,21
4817,a734U000000uO5DQAU,2022-05-17,2022-05-19,2022-06-16,99.0,Europe,SMB,Trial,False,30,28
4818,a734U000000u5IXQAY,2022-03-31,2022-06-16,2022-06-16,99.0,Africa,Mid,Trial,False,77,0
4819,a734U000000uO1kQAE,2022-05-17,2022-05-19,2022-06-16,99.0,North America,SMB,Trial,False,30,28
4820,a734U000000uNEYQA2,2022-05-16,2022-06-29,2022-06-16,99.0,North America,SMB,Trial,False,31,-13
4821,a734U000000uNutQAE,2022-05-17,2022-06-15,2022-06-16,99.0,North America,Agency,Trial,False,30,1
4822,a734U000000uQtAQAU,2022-05-18,2022-06-28,2022-06-16,99.0,Europe,Mid,Unknown,False,29,-12
4823,a734U000000uO6QQAU,2022-05-17,2022-06-10,2022-06-16,89.0,North America,SMB,Trial,False,30,6
4824,a734U000000terLQAQ,2021-11-30,2021-12-01,2022-06-17,4196.67,North America,Enterprise,BDR,True,199,198
4825,a734U000000uWHCQA2,2022-04-05,2022-04-05,2022-06-17,2916.67,North America,Enterprise,Self-Gen,True,73,73
4826,a734U000000uILoQAM,2022-05-03,2022-05-09,2022-06-17,1296.0,North America,Mid,Lead,False,45,39
4827,a734U000000uUH0QAM,2022-05-17,2022-05-23,2022-06-17,923.0,North America,SMB,Lead,False,31,25
4828,a734U000000uOCJQA2,2022-05-18,2022-06-17,2022-06-17,507.0,North America,SMB,Trial,False,30,0
4829,a734U000000uO1aQAE,2022-05-17,2022-06-21,2022-06-17,507.0,North America,SMB,Trial,False,31,-4
4830,a734U000000uP6MQAU,2022-05-19,2022-06-03,2022-06-17,349.0,North America,Agency,Trial,False,29,14
4831,a734U000000uaqfQAA,2022-06-01,2022-06-06,2022-06-17,348.0,North America,Agency,Lead,False,16,11
4832,a734U000000uOdZQAU,2022-05-18,2022-06-08,2022-06-17,299.0,Europe,Agency,Trial,False,30,9
4833,a734U000000uOgxQAE,2022-05-18,2022-06-03,2022-06-17,297.0,North America,SMB,Trial,False,30,14
4834,a734U000000uOT5QAM,2022-05-18,2022-05-23,2022-06-17,270.74,North America,SMB,Trial,False,30,25
4835,a734U000000uH8KQAU,2022-04-29,2022-06-20,2022-06-17,199.0,Europe,Agency,Trial,False,49,-3
4836,a734U000000uOhMQAU,2022-05-17,2022-05-18,2022-06-17,179.0,Australia Pacific,Agency,Lead,False,31,30
4837,a734U000000uO40QAE,2022-05-17,2022-06-03,2022-06-17,169.0,North America,SMB,Trial,False,31,14
4838,a734U000000uHxIQAU,2022-05-02,2022-06-17,2022-06-17,169.0,Europe,SMB,Trial,False,46,0
4839,a734U000000u8zjQAA,2022-04-08,2022-06-17,2022-06-17,169.0,North America,SMB,Trial,False,70,0
4840,a734U000000uOP8QAM,2022-05-18,2022-06-14,2022-06-17,169.0,North America,SMB,Trial,False,30,3
4841,a734U000000uONMQA2,2022-05-18,2022-05-26,2022-06-17,169.0,North America,SMB,Trial,False,30,22
4842,a734U000000uVQIQA2,2022-06-03,2022-06-03,2022-06-17,149.0,North America,SMB,Lead,False,14,14
4843,a734U000000uOVLQA2,2022-05-18,2022-05-24,2022-06-17,149.0,North America,Mid,Trial,False,30,24
4844,a734U000000uOSbQAM,2022-05-18,2022-06-22,2022-06-17,149.0,North America,SMB,Trial,False,30,-5
4845,a734U000000uOOtQAM,2022-05-18,2022-06-10,2022-06-17,149.0,North America,Mid,Trial,False,30,7
4846,a734U000000uNegQAE,2022-05-17,2022-06-13,2022-06-17,141.0,North America,SMB,Trial,False,31,4
4847,a734U000000uFnuQAE,2022-04-27,2022-06-09,2022-06-17,140.0,North America,SMB,Lead,False,51,8
4848,a734U000000uKYBQA2,2022-05-09,2022-05-11,2022-06-17,135.37,North America,SMB,Lead,False,39,37
4849,a734U000000uOgYQAU,2022-05-18,2022-05-26,2022-06-17,99.0,North America,SMB,Lead,False,30,22
4850,a734U000000uOUwQAM,2022-05-18,2022-06-15,2022-06-17,99.0,North America,SMB,Trial,False,30,2
4851,a734U000000uOZmQAM,2022-05-18,2022-06-28,2022-06-17,99.0,Europe,Agency,Trial,False,30,-11
4852,a734U000000uOcgQAE,2022-05-18,2022-06-06,2022-06-17,99.0,North America,SMB,Trial,False,30,11
4853,a734U000000uLucQAE,2022-05-12,2022-06-30,2022-06-17,99.0,Asia,SMB,Trial,False,36,-13
4854,a734U000000uOTFQA2,2022-05-18,2022-05-26,2022-06-17,99.0,North America,SMB,Trial,False,30,22
4855,a734U000000uOVpQAM,2022-05-18,2022-06-28,2022-06-17,99.0,Europe,Agency,Trial,False,30,-11
4856,a734U000000uNWXQA2,2022-05-11,2022-05-17,2022-06-17,89.0,Europe,SMB,Lead,False,37,31
4857,a734U000000uObJQAU,2022-05-18,2022-06-22,2022-06-17,89.0,North America,SMB,Trial,False,30,-5
4858,a734U000000ubIZQAY,2022-06-16,2022-06-17,2022-06-17,79.2,North America,SMB,Lead,False,1,0
4859,a734U000000uOxeQAE,2022-05-19,2022-06-17,2022-06-18,279.0,Europe,Mid,Trial,False,30,1
4860,a734U000000uP6bQAE,2022-05-19,2022-05-27,2022-06-18,249.0,North America,Agency,Trial,False,30,22
4861,a734U000000uP5iQAE,2022-05-19,2022-05-27,2022-06-18,169.0,North America,Mid,Trial,False,30,22
4862,a734U000000uIvNQAU,2022-04-29,2022-05-04,2022-06-18,169.0,North America,SMB,Lead,False,50,45
4863,a734U000000uOzpQAE,2022-05-19,2022-06-20,2022-06-18,169.0,Europe,Mid,Trial,False,30,-2
4864,a734U000000uP0JQAU,2022-03-14,2022-03-15,2022-06-18,169.0,North America,SMB,Lead,False,96,95
4865,a734U000000uP3IQAU,2022-05-19,2022-05-25,2022-06-18,149.0,North America,SMB,Trial,False,30,24
4866,a734U000000uOrHQAU,2022-05-19,2022-05-24,2022-06-18,149.0,Asia,SMB,Trial,False,30,25
4867,a734U000000uP0OQAU,2022-05-19,2022-06-06,2022-06-18,99.0,North America,SMB,Trial,False,30,12
4868,a734U000000uajeQAA,2022-05-10,2022-05-18,2022-06-19,1200.0,Europe,Mid,Lead,False,40,32
4869,a734U000000uF83QAE,2022-04-25,2022-04-27,2022-06-19,1107.0,North America,Mid,Trial,False,55,53
4870,a734U000000ubAGQAY,2022-06-17,2022-06-17,2022-06-19,507.0,Europe,Agency,Trial,False,2,2
4871,a734U000000uayoQAA,2022-05-24,2022-05-26,2022-06-19,498.0,North America,Enterprise,Lead,False,26,24
4872,a734U000000uLe0QAE,2022-05-02,2022-05-02,2022-06-19,447.0,North America,Mid,Lead,False,48,48
4873,a734U000000uNg8QAE,2022-05-17,2022-06-21,2022-06-19,279.0,North America,SMB,Trial,False,33,-2
4874,a734U000000uPUnQAM,2022-05-20,2022-05-26,2022-06-19,169.0,North America,SMB,Lead,False,30,24
4875,a734U000000uPJLQA2,2022-05-20,2022-06-30,2022-06-19,169.0,Asia,SMB,Trial,False,30,-11
4876,a734U000000uPV7QAM,2022-05-20,2022-06-29,2022-06-19,149.0,North America,SMB,Trial,False,30,-10
4877,a734U000000uPEGQA2,2022-05-20,2022-06-10,2022-06-19,149.0,North America,Mid,Trial,False,30,9
4878,a734U000000uCcUQAU,2022-04-19,2022-06-21,2022-06-19,149.0,North America,Agency,Trial,False,61,-2
4879,a734U000000uPG7QAM,2022-05-20,2022-06-03,2022-06-19,124.0,Australia Pacific,SMB,Trial,False,30,16
4880,a734U000000uMiNQAU,2022-05-13,2022-05-27,2022-06-19,99.0,North America,SMB,Trial,False,37,23
4881,a734U000000u3CwQAI,2022-03-27,2022-03-29,2022-06-19,99.0,North America,SMB,Trial,False,84,82
4882,a734U000000uPZTQA2,2022-05-20,2022-05-24,2022-06-19,99.0,North America,SMB,Trial,False,30,26
4883,a734U000000uPVRQA2,2022-05-20,2022-05-24,2022-06-19,99.0,North America,Mid,Trial,False,30,26
4884,a734U000000uapmQAA,2022-02-07,2022-02-08,2022-06-20,2364.75,North America,Mid,Lead,False,133,132
4885,a734U000000uQXsQAM,2022-05-16,2022-05-19,2022-06-20,1248.0,North America,SMB,Lead,False,35,32
4886,a734U000000uP8rQAE,2022-03-09,2022-03-14,2022-06-20,996.0,North America,Mid,BDR,True,103,98
4887,a734U000000uXrkQAE,2022-06-09,2022-06-20,2022-06-20,799.0,Middle East,Agency,Trial,False,11,0
4888,a734U000000uVy0QAE,2022-05-11,2022-05-13,2022-06-20,469.0,North America,Agency,Lead,False,40,38
4889,a734U000000uJmCQAU,2022-05-09,2022-05-10,2022-06-20,434.85,North America,Mid,Lead,False,42,41
4890,a734U000000uUSrQAM,2022-06-02,2022-06-02,2022-06-20,298.0,Australia Pacific,SMB,Lead,False,18,18
4891,a734U000000uMsrQAE,2022-05-14,2022-06-27,2022-06-20,219.0,North America,Agency,Trial,False,37,-7
4892,a734U000000uO6fQAE,2022-05-17,2022-05-31,2022-06-20,169.0,North America,Mid,Trial,False,34,20
4893,a734U000000uPMtQAM,2022-05-20,2022-06-21,2022-06-20,169.0,Europe,Mid,Trial,False,31,-1
4894,a734U000000uN5lQAE,2022-05-15,2022-06-13,2022-06-20,149.0,North America,SMB,Trial,False,36,7
4895,a734U000000uRfTQAU,2022-05-25,2022-06-08,2022-06-20,140.61,North America,SMB,Lead,False,26,12
4896,a734U000000uafmQAA,2022-06-03,2022-06-09,2022-06-20,125.0,North America,Mid,Lead,False,17,11
4897,a734U000000uNbXQAU,2022-05-16,2022-06-14,2022-06-20,99.0,North America,SMB,Trial,False,35,6
4898,a734U000000uEaQQAU,2022-04-23,2022-05-03,2022-06-20,99.0,North America,Agency,Trial,False,58,48
4899,a734U000000uMThQAM,2022-05-13,2022-05-17,2022-06-20,99.0,Europe,Mid,Trial,False,38,34
4900,a734U000000uPqjQAE,2022-05-21,2022-06-14,2022-06-20,89.0,North America,SMB,Trial,False,30,6
4901,a734U000000trY2QAI,2022-02-28,2022-03-07,2022-06-21,8738.0,North America,Enterprise,BDR,True,113,106
4902,a734U000000uH0lQAE,2022-03-16,2022-03-21,2022-06-21,5219.3,North America,Enterprise,Lead,False,97,92
4903,a734U000000uHpYQAU,2022-03-24,2022-03-24,2022-06-21,2359.63,North America,Mid,BDR,True,89,89
4904,a734U000000ucQyQAI,2022-06-01,2022-06-01,2022-06-21,753.29,Australia Pacific,Agency,Self-Gen,True,20,20
4905,a734U000000uXDQQA2,2022-06-07,2022-06-10,2022-06-21,625.0,North America,Agency,Lead,False,14,11
4906,a734U000000uNVtQAM,2022-05-16,2022-05-19,2022-06-21,379.22,North America,SMB,Trial,False,36,33
4907,a734U000000uZo9QAE,2022-04-12,2022-04-28,2022-06-21,338.0,North America,SMB,Lead,False,70,54
4908,a734U000000ucq8QAA,2022-06-08,2022-06-15,2022-06-21,219.0,North America,Agency,Lead,False,13,6
4909,a734U000000uPFOQA2,2022-05-20,2022-06-22,2022-06-21,169.0,North America,SMB,Trial,False,32,-1
4910,a734U000000uQ5UQAU,2022-05-22,2022-06-21,2022-06-21,169.0,North America,Agency,Trial,False,30,0
4911,a734U000000uaJrQAI,2022-05-06,2022-05-10,2022-06-21,149.0,North America,Mid,Lead,False,46,42
4912,a734U000000uch1QAA,2022-06-09,2022-06-13,2022-06-21,134.0,North America,SMB,Lead,False,12,8
4913,a734U000000uLXOQA2,2022-05-11,2022-06-21,2022-06-21,114.0,Europe,Mid,Trial,False,41,0
4914,a734U000000uPaRQAU,2022-05-20,2022-06-22,2022-06-21,99.0,North America,SMB,Trial,False,32,-1
4915,a734U000000uPuqQAE,2022-05-22,2022-06-30,2022-06-21,99.0,North America,SMB,Trial,False,30,-9
4916,a734U000000uQ5yQAE,2022-05-22,2022-06-27,2022-06-21,99.0,Europe,Agency,Trial,False,30,-6
4917,a734U000000uP0xQAE,2022-05-19,2022-05-27,2022-06-21,99.0,North America,SMB,Trial,False,33,25
4918,a734U000000uPuCQAU,2022-05-21,2022-06-02,2022-06-21,99.0,North America,Mid,Trial,False,31,19
4919,a734U000000uDR8QAM,2022-04-20,2022-05-05,2022-06-21,99.0,Europe,SMB,Lead,False,62,47
4920,a734U000000ucwuQAA,2022-05-03,2022-05-03,2022-06-22,2000.0,North America,Mid,BDR,True,50,50
4921,a734U000000ucoRQAQ,2022-06-03,2022-06-08,2022-06-22,1349.0,North America,Agency,Lead,False,19,14
4922,a734U000000uOADQA2,2022-05-06,2022-05-11,2022-06-22,1173.0,North America,SMB,Lead,False,47,42
4923,a734U000000udGpQAI,2022-06-03,2022-06-09,2022-06-22,925.0,North America,Agency,Lead,False,19,13
4924,a734U000000ubDAQAY,2022-06-07,2022-06-07,2022-06-22,747.0,North America,Enterprise,Self-Gen,True,15,15
4925,a734U000000ucuKQAQ,2022-06-16,2022-06-21,2022-06-22,596.0,North America,Mid,Lead,False,6,1
4926,a734U000000uP4QQAU,2022-05-02,2022-05-04,2022-06-22,539.0,North America,Agency,Lead,False,51,49
4927,a734U000000uQVXQA2,2022-05-23,2022-06-21,2022-06-22,507.0,North America,Mid,Trial,False,30,1
4928,a734U000000uMHRQA2,2022-05-12,2022-05-17,2022-06-22,410.0,North America,Mid,Trial,False,41,36
4929,a734U000000uOMsQAM,2022-05-18,2022-06-23,2022-06-22,338.0,Europe,Mid,Trial,False,35,-1
4930,a734U000000uQY2QAM,2022-05-23,2022-06-21,2022-06-22,338.0,North America,Mid,Trial,False,30,1
4931,a734U000000uQRzQAM,2022-05-23,2022-05-27,2022-06-22,298.0,Europe,Mid,Trial,False,30,26
4932,a734U000000uPTaQAM,2022-05-09,2022-05-10,2022-06-22,298.0,North America,Agency,Lead,False,44,43
4933,a734U000000uUosQAE,2022-05-24,2022-05-27,2022-06-22,298.0,North America,Mid,Lead,False,29,26
4934,a734U000000uQQcQAM,2022-05-23,2022-06-22,2022-06-22,249.0,Europe,SMB,Trial,False,30,0
4935,a734U000000uQPZQA2,2022-05-23,2022-06-17,2022-06-22,198.0,North America,Mid,Trial,False,30,5
4936,a734U000000uQBDQA2,2022-05-23,2022-06-23,2022-06-22,198.0,Australia Pacific,SMB,Trial,False,30,-1
4937,a734U000000uNw6QAE,2022-05-17,2022-06-22,2022-06-22,169.0,North America,Agency,Trial,False,36,0
4938,a734U000000uPHjQAM,2022-05-20,2022-05-26,2022-06-22,169.0,Asia,Mid,Trial,False,33,27
4939,a734U000000uQWpQAM,2022-05-23,2022-05-26,2022-06-22,169.0,North America,SMB,Trial,False,30,27
4940,a734U000000uQAPQA2,2022-05-23,2022-06-28,2022-06-22,169.0,Asia,SMB,Trial,False,30,-6
4941,a734U000000uOvYQAU,2022-05-19,2022-06-30,2022-06-22,169.0,Asia,Mid,Trial,False,34,-8
4942,a734U000000uQ9MQAU,2022-05-23,2022-06-10,2022-06-22,169.0,Australia Pacific,SMB,Trial,False,30,12
4943,a734U000000udMOQAY,2022-06-14,2022-06-21,2022-06-22,169.0,North America,Mid,Lead,False,8,1
4944,a734U000000uQYbQAM,2022-05-23,2022-05-25,2022-06-22,169.0,North America,SMB,Lead,False,30,28
4945,a734U000000uQHaQAM,2022-05-23,2022-06-22,2022-06-22,169.0,Asia,Enterprise,Trial,False,30,0
4946,a734U000000uM5zQAE,2022-05-12,2022-06-22,2022-06-22,169.0,North America,SMB,Trial,False,41,0
4947,a734U000000uQawQAE,2022-05-23,2022-06-21,2022-06-22,149.0,North America,SMB,Trial,False,30,1
4948,a734U000000uQRkQAM,2022-05-23,2022-05-27,2022-06-22,149.0,North America,SMB,Trial,False,30,26
4949,a734U000000ucxOQAQ,2022-06-17,2022-06-20,2022-06-22,149.0,Australia Pacific,Mid,Lead,False,5,2
4950,a734U000000uQWGQA2,2022-05-23,2022-05-25,2022-06-22,149.0,North America,Mid,Trial,False,30,28
4951,a734U000000uXKWQA2,2022-04-21,2022-04-25,2022-06-22,149.0,North America,Mid,Lead,False,62,58
4952,a734U000000uQVDQA2,2022-05-23,2022-06-13,2022-06-22,149.0,North America,SMB,Trial,False,30,9
4953,a734U000000uQWkQAM,2022-05-23,2022-05-27,2022-06-22,140.0,North America,SMB,Trial,False,30,26
4954,a734U000000uINBQA2,2022-05-03,2022-05-09,2022-06-22,136.0,North America,Mid,Trial,False,50,44
4955,a734U000000uEEyQAM,2022-04-22,2022-06-22,2022-06-22,99.0,North America,Mid,Trial,False,61,0
4956,a734U000000uQUPQA2,2022-05-23,2022-06-30,2022-06-22,99.0,North America,SMB,Trial,False,30,-8
4957,a734U000000uPQvQAM,2022-05-20,2022-06-30,2022-06-22,99.0,Asia,SMB,Trial,False,33,-8
4958,a734U000000uQUyQAM,2022-05-23,2022-05-24,2022-06-22,99.0,North America,Mid,BDR,True,30,29
4959,a734U000000uJgsQAE,2022-05-03,2022-05-05,2022-06-23,2726.07,North America,Mid,Lead,False,51,49
4960,a734U000000udwvQAA,2022-06-06,2022-06-10,2022-06-23,2659.0,North America,Agency,Lead,False,17,13
4961,a734U000000uSiEQAU,2022-05-28,2022-06-23,2022-06-23,1600.0,Middle East,Agency,Trial,False,26,0
4962,a734U000000udA8QAI,2022-05-17,2022-05-17,2022-06-23,1506.38,Europe,Mid,Self-Gen,True,37,37
4963,a734U000000udqOQAQ,2022-05-12,2022-05-19,2022-06-23,1206.1,North America,Mid,Unknown,False,42,35
4964,a734U000000udqJQAQ,2022-05-05,2022-05-12,2022-06-23,1190.25,North America,Mid,Lead,False,49,42
4965,a734U000000uVNsQAM,2022-06-03,2022-06-09,2022-06-23,850.0,North America,Agency,Trial,False,20,14
4966,a734U000000uB4MQAU,2022-04-14,2022-06-29,2022-06-23,554.0,North America,SMB,Trial,False,70,-6
4967,a734U000000uQtoQAE,2022-05-24,2022-05-25,2022-06-23,507.0,North America,Mid,Trial,False,30,29
4968,a734U000000ue0EQAQ,2022-04-27,2022-05-03,2022-06-23,449.0,North America,Agency,Lead,False,57,51
4969,a734U000000u0qFQAQ,2022-03-22,2022-03-22,2022-06-23,419.0,North America,Mid,Trial,False,93,93
4970,a734U000000ualzQAA,2022-04-06,2022-04-13,2022-06-23,338.0,North America,Mid,Lead,False,78,71
4971,a734U000000ucaZQAQ,2022-05-10,2022-05-16,2022-06-23,338.0,North America,Mid,Lead,False,44,38
4972,a734U000000uR3ZQAU,2022-05-24,2022-05-25,2022-06-23,338.0,North America,SMB,Lead,False,30,29
4973,a734U000000udr2QAA,2022-06-17,2022-06-23,2022-06-23,338.0,Australia Pacific,SMB,Self-Gen,True,6,0
4974,a734U000000uai2QAA,2022-05-13,2022-05-23,2022-06-23,299.0,North America,Agency,Lead,False,41,31
4975,a734U000000uPFnQAM,2022-05-20,2022-06-08,2022-06-23,298.0,Australia Pacific,Mid,Trial,False,34,15
4976,a734U000000uQRQQA2,2022-05-23,2022-06-23,2022-06-23,297.0,North America,SMB,Trial,False,31,0
4977,a734U000000uQz3QAE,2022-05-24,2022-06-02,2022-06-23,294.0,North America,Agency,Lead,False,30,21
4978,a734U000000uQlfQAE,2022-05-24,2022-05-24,2022-06-23,279.0,Africa,Mid,Trial,False,30,30
4979,a734U000000uQv1QAE,2022-04-05,2022-06-29,2022-06-23,249.0,North America,Mid,Trial,False,79,-6
4980,a734U000000uXSVQA2,2022-06-07,2022-06-08,2022-06-23,249.0,North America,Enterprise,Lead,False,16,15
4981,a734U000000uR8AQAU,2022-05-24,2022-06-27,2022-06-23,244.0,Europe,Agency,Trial,False,30,-4
4982,a734U000000uNayQAE,2022-01-25,2022-01-26,2022-06-23,229.0,North America,SMB,Lead,False,149,148
4983,a734U000000uZ25QAE,2022-06-13,2022-06-16,2022-06-23,169.0,Europe,SMB,Lead,False,10,7
4984,a734U000000uQnqQAE,2022-05-24,2022-06-27,2022-06-23,169.0,Europe,Mid,Trial,False,30,-4
4985,a734U000000uRBxQAM,2022-05-18,2022-05-23,2022-06-23,169.0,North America,SMB,Lead,False,36,31
4986,a734U000000uQaSQAU,2022-05-23,2022-06-23,2022-06-23,169.0,North America,SMB,Trial,False,31,0
4987,a734U000000uNdoQAE,2022-05-17,2022-06-23,2022-06-23,169.0,Australia Pacific,SMB,Trial,False,37,0
4988,a734U000000uNrkQAE,2022-05-17,2022-06-08,2022-06-23,169.0,Australia Pacific,SMB,Trial,False,37,15
4989,a734U000000uQytQAE,2022-05-24,2022-06-23,2022-06-23,169.0,North America,Mid,Trial,False,30,0
4990,a734U000000uQdqQAE,2022-05-24,2022-06-23,2022-06-23,169.0,Australia Pacific,Agency,Trial,False,30,0
4991,a734U000000uQuhQAE,2022-05-24,2022-06-23,2022-06-23,169.0,North America,Agency,Trial,False,30,0
4992,a734U000000tZ3uQAE,2022-01-15,2022-02-14,2022-06-23,169.0,North America,SMB,Trial,False,159,129
4993,a734U000000uWvCQAU,2022-06-03,2022-06-07,2022-06-23,169.0,Middle East,SMB,Lead,False,20,16
4994,a734U000000uQx7QAE,2022-05-24,2022-06-22,2022-06-23,149.0,North America,Mid,Trial,False,30,1
4995,a734U000000uQvQQAU,2022-05-24,2022-06-23,2022-06-23,149.0,North America,Mid,Trial,False,30,0
4996,a734U000000uR0QQAU,2022-05-24,2022-06-17,2022-06-23,149.0,North America,Mid,Lead,False,30,6
4997,a734U000000uYvJQAU,2022-06-12,2022-06-21,2022-06-23,149.0,North America,SMB,Lead,False,11,2
4998,a734U000000uR9XQAU,2022-05-24,2022-05-26,2022-06-23,149.0,North America,Mid,Trial,False,30,28
4999,a734U000000ud6QQAQ,2022-06-22,2022-06-30,2022-06-23,129.0,Europe,SMB,Trial,False,1,-7
5000,a734U000000uGXnQAM,2022-04-28,2022-06-23,2022-06-23,99.0,Europe,SMB,Trial,False,56,0
5001,a734U000000uQb1QAE,2022-05-23,2022-06-27,2022-06-23,99.0,North America,SMB,Trial,False,31,-4
5002,a734U000000uMPuQAM,2022-05-13,2022-06-17,2022-06-23,99.0,Europe,SMB,Trial,False,41,6
5003,a734U000000uQgBQAU,2022-05-24,2022-06-17,2022-06-23,99.0,North America,SMB,Trial,False,30,6
5004,a734U000000uQxqQAE,2022-05-24,2022-06-07,2022-06-23,99.0,North America,SMB,Trial,False,30,16
5005,a734U000000uJH9QAM,2022-05-05,2022-07-01,2022-06-23,99.0,North America,SMB,Trial,False,49,-8
5006,a734U000000uR8FQAU,2022-05-23,2022-05-24,2022-06-23,99.0,North America,SMB,Lead,False,31,30
5007,a734U000000uR1EQAU,2022-05-24,2022-06-30,2022-06-23,99.0,Europe,SMB,Trial,False,30,-7
5008,a734U000000uSSkQAM,2022-05-24,2022-05-27,2022-06-24,979.16,North America,SMB,Lead,False,31,28
5009,a734U000000uZDrQAM,2022-03-30,2022-04-06,2022-06-24,964.79,North America,Mid,Lead,False,86,79
5010,a734U000000uUELQA2,2022-05-11,2022-05-18,2022-06-24,507.0,North America,SMB,Lead,False,44,37
5011,a734U000000uYQVQA2,2022-06-01,2022-06-02,2022-06-24,440.81,North America,Mid,Lead,False,23,22
5012,a734U000000uRViQAM,2022-05-25,2022-06-02,2022-06-24,338.0,North America,Mid,Trial,False,30,22
5013,a734U000000uNRNQA2,2022-05-16,2022-06-02,2022-06-24,298.0,North America,SMB,Trial,False,39,22
