Record_ID,Created_Date,Qualified_Date,Closed_Date,Revenue,Region,Segment,Opportunity_Source,Outbound
a734U000000uLzrQAE,6/9/2022,6/10/2022,6/11/2022,169,Africa,Mid,Trial,FALSE
a734U000000uLslQAE,5/12/2022,6/30/2022,6/11/2022,169,Asia,Mid,Trial,FALSE
a734U000000uLuIQAU,5/12/2022,6/13/2022,6/11/2022,169,Australia Pacific,SMB,Trial,FALSE
a734U000000uMClQAM,5/12/2022,5/13/2022,6/11/2022,169,North America,Mid,Trial,FALSE
a734U000000uLy0QAE,5/12/2022,5/13/2022,6/11/2022,149,Europe,Enterprise,Lead,FALSE
a734U000000uMCWQA2,5/12/2022,6/6/2022,6/11/2022,149,North America,Mid,Trial,FALSE
a734U000000uIs4QAE,5/4/2022,5/11/2022,6/11/2022,149,North America,Mid,Lead,FALSE
a734U000000uMHvQAM,5/12/2022,5/23/2022,6/11/2022,149,North America,SMB,Trial,FALSE
a734U000000uMHWQA2,5/12/2022,5/23/2022,6/11/2022,99,North America,SMB,Trial,FALSE
a734U000000uMJXQA2,5/12/2022,6/3/2022,6/11/2022,99,North America,SMB,Trial,FALSE
a734U000000uMFGQA2,5/12/2022,6/6/2022,6/11/2022,89,North America,SMB,Trial,FALSE
a734U000000uTymQAE,3/21/2022,3/22/2022,6/12/2022,4000,North America,Enterprise,Lead,FALSE
a734U000000uZ2FQAU,10/13/2021,10/19/2021,6/12/2022,2852.13,Europe,Mid,Trial,FALSE
a734U000000uY45QAE,4/27/2022,5/24/2022,6/12/2022,2747,North America,Mid,Lead,FALSE
a734U000000u6bpQAA,4/5/2022,4/14/2022,6/12/2022,1433.25,Europe,Mid,Lead,FALSE
a734U000000uMXoQAM,5/13/2022,5/17/2022,6/12/2022,338,Europe,Enterprise,Lead,FALSE
a734U0000013fnqQAA,6/7/2022,6/7/2022,6/12/2022,298,North America,Mid,Self-Gen,TRUE
a734U000000u9rqQAA,4/11/2022,4/13/2022,6/12/2022,297,Europe,SMB,Trial,FALSE
a734U000000uMgMQAU,5/13/2022,5/17/2022,6/12/2022,178,North America,Agency,Trial,FALSE
a734U000000uMbRQAU,5/13/2022,6/13/2022,6/12/2022,169,North America,SMB,Trial,FALSE
a734U000000uMglQAE,5/13/2022,6/6/2022,6/12/2022,169,North America,SMB,Trial,FALSE
a734U000000uKnGQAU,5/10/2022,6/13/2022,6/12/2022,149,Asia,Enterprise,Trial,FALSE
a734U000000uMbbQAE,5/13/2022,5/16/2022,6/12/2022,149,North America,Mid,Trial,FALSE
a734U000000uMd3QAE,5/13/2022,5/16/2022,6/12/2022,149,North America,SMB,Trial,FALSE
a734U000000uMcoQAE,4/27/2022,5/5/2022,6/12/2022,149,North America,Mid,Lead,FALSE
a734U000000uMT8QAM,5/13/2022,6/13/2022,6/12/2022,149,Europe,Mid,Trial,FALSE
a734U000000uMblQAE,5/13/2022,6/29/2022,6/12/2022,99,North America,Agency,Trial,FALSE
a734U000000uMekQAE,5/13/2022,6/21/2022,6/12/2022,89,North America,SMB,Trial,FALSE
a734U000000uNd4QAE,4/7/2022,4/13/2022,6/13/2022,3990,North America,Enterprise,Self-Gen,TRUE
a734U000000uLd7QAE,5/11/2022,5/31/2022,6/13/2022,2461.96,North America,Mid,Trial,FALSE
a734U000000u5jJQAQ,4/1/2022,4/19/2022,6/13/2022,1497,Europe,Mid,Trial,FALSE
a734U000000uZaWQAU,5/17/2022,5/17/2022,6/13/2022,1459,Europe,Mid,Self-Gen,TRUE
a734U000000uO53QAE,2/17/2022,5/19/2022,6/13/2022,1422,North America,Enterprise,Lead,FALSE
a734U000000uWyQQAU,1/27/2022,2/22/2022,6/13/2022,1045.8,North America,Enterprise,Lead,FALSE
a734U000000uLAtQAM,5/10/2022,7/1/2022,6/13/2022,1014,North America,SMB,Trial,FALSE
a734U000000uSO4QAM,5/27/2022,6/2/2022,6/13/2022,900.36,North America,SMB,Trial,FALSE
a734U000000uMRRQA2,5/13/2022,6/14/2022,6/13/2022,507,Europe,Mid,Trial,FALSE
a734U000000uZATQA2,6/8/2022,6/9/2022,6/13/2022,499,North America,SMB,Lead,FALSE
a734U000000uXsEQAU,5/25/2022,5/31/2022,6/13/2022,449,Middle East,Agency,Lead,FALSE
a734U000000uJMJQA2,5/5/2022,5/12/2022,6/13/2022,370,North America,SMB,Trial,FALSE
a734U000000uM43QAE,5/12/2022,6/13/2022,6/13/2022,338,North America,SMB,Trial,FALSE
a734U000000uXpFQAU,5/25/2022,6/1/2022,6/13/2022,329.17,North America,Mid,Lead,FALSE
a734U000000uLDEQA2,5/10/2022,5/19/2022,6/13/2022,309,North America,SMB,Trial,FALSE
a734U000000uMAVQA2,5/12/2022,5/19/2022,6/13/2022,298,North America,Enterprise,Trial,FALSE
a734U000000uXruQAE,1/18/2022,1/26/2022,6/13/2022,249,North America,Mid,Lead,FALSE
a734U000000uLcYQAU,4/14/2022,4/18/2022,6/13/2022,249,North America,SMB,Lead,FALSE
a734U000000tsaYQAQ,3/2/2022,6/16/2022,6/13/2022,169,North America,Agency,Trial,FALSE
a734U000000uCVnQAM,4/18/2022,6/14/2022,6/13/2022,169,North America,Agency,Trial,FALSE
a734U000000uMBEQA2,5/12/2022,6/13/2022,6/13/2022,169,North America,Agency,Trial,FALSE
a734U000000uMIUQA2,5/12/2022,6/29/2022,6/13/2022,169,North America,Agency,Trial,FALSE
a734U000000uMAaQAM,5/12/2022,6/10/2022,6/13/2022,135.37,North America,SMB,Lead,FALSE
a734U000000uXPbQAM,6/8/2022,6/8/2022,6/13/2022,99,North America,SMB,Lead,FALSE
a734U000000uLamQAE,5/11/2022,6/13/2022,6/13/2022,99,North America,SMB,Lead,FALSE
a734U000000uMhtQAE,5/13/2022,6/13/2022,6/13/2022,99,North America,Mid,Trial,FALSE
a734U000000uMFaQAM,5/12/2022,6/14/2022,6/13/2022,99,North America,Enterprise,Lead,FALSE
a734U000000uMYwQAM,5/13/2022,6/13/2022,6/13/2022,89,North America,SMB,Trial,FALSE
a734U000000uRvRQAU,4/19/2022,4/26/2022,6/13/2022,89,Europe,SMB,Lead,FALSE
a734U000000uZrIQAU,3/10/2022,3/11/2022,6/14/2022,32570,North America,Mid,Lead,FALSE
a734U000000uXNpQAM,6/2/2022,6/2/2022,6/14/2022,1737.79,North America,Mid,Self-Gen,TRUE
a734U000000uZAxQAM,6/2/2022,6/14/2022,6/14/2022,799,Middle East,Enterprise,Lead,FALSE
a734U000000u9kaQAA,4/11/2022,4/15/2022,6/14/2022,338,North America,SMB,Trial,FALSE
a734U000000uN2cQAE,5/15/2022,6/14/2022,6/14/2022,338,North America,Agency,Trial,FALSE
a734U000000uZi1QAE,6/7/2022,6/7/2022,6/14/2022,170,North America,Agency,Trial,FALSE
a734U000000uM1TQAU,5/12/2022,5/25/2022,6/14/2022,169,Europe,SMB,Trial,FALSE
a734U000000uBHkQAM,4/14/2022,6/15/2022,6/14/2022,169,Europe,Enterprise,Lead,FALSE
a734U000000uDTiQAM,4/20/2022,6/14/2022,6/14/2022,169,Africa,Agency,Trial,FALSE
a734U000000u1d2QAA,3/23/2022,6/15/2022,6/14/2022,169,North America,Agency,Trial,FALSE
a734U000000uHscQAE,5/2/2022,6/14/2022,6/14/2022,169,North America,SMB,Trial,FALSE
a734U000000uTneQAE,4/21/2022,4/25/2022,6/14/2022,149,North America,Mid,Lead,FALSE
a734U000000uRusQAE,5/26/2022,6/1/2022,6/14/2022,149,Europe,Mid,Trial,FALSE
a734U000000uIP7QAM,5/3/2022,5/10/2022,6/14/2022,149,North America,SMB,Trial,FALSE
a734U000000uMGsQAM,5/12/2022,6/15/2022,6/14/2022,149,North America,Mid,Trial,FALSE
a734U000000uJPmQAM,5/5/2022,6/23/2022,6/14/2022,99,North America,SMB,Trial,FALSE
a734U000000uA1qQAE,4/11/2022,4/18/2022,6/14/2022,99,North America,SMB,Trial,FALSE
a734U000000uKikQAE,5/9/2022,6/14/2022,6/14/2022,99,North America,SMB,Trial,FALSE
a734U000000uXvhQAE,4/5/2022,4/11/2022,6/15/2022,3215.15,North America,Mid,BDR,TRUE
a734U000000uZgAQAU,1/31/2022,2/7/2022,6/15/2022,2958.32,North America,Mid,Lead,FALSE
a734U000000tpnKQAQ,2/8/2022,2/14/2022,6/15/2022,2174.25,North America,Enterprise,BDR,TRUE
a734U000000uJjcQAE,2/7/2022,2/8/2022,6/15/2022,2069.29,North America,SMB,Lead,FALSE
a734U000000uTmWQAU,5/31/2022,6/15/2022,6/15/2022,548,North America,Agency,Trial,FALSE
a734U000000ua4bQAA,5/13/2022,6/7/2022,6/15/2022,535,Europe,Mid,Lead,FALSE
a734U000000uWefQAE,6/7/2022,6/9/2022,6/15/2022,507,Europe,Mid,Lead,FALSE
a734U000000uaJvQAI,6/15/2022,6/15/2022,6/15/2022,482.16,North America,Mid,Lead,FALSE
a734U000000uN9sQAE,5/16/2022,6/9/2022,6/15/2022,474,North America,Agency,Trial,FALSE
a734U000000uZ9uQAE,5/11/2022,5/12/2022,6/15/2022,447,North America,Mid,Lead,FALSE
a734U000000uUxQQAU,4/5/2022,4/13/2022,6/15/2022,283.92,North America,Enterprise,Lead,FALSE
a734U000000uNb8QAE,5/16/2022,6/15/2022,6/15/2022,279,North America,SMB,Trial,FALSE
a734U000000uaH6QAI,5/31/2022,6/6/2022,6/15/2022,250,North America,Enterprise,Lead,FALSE
a734U000000uNVKQA2,5/16/2022,7/1/2022,6/15/2022,196,Latin America,SMB,Trial,FALSE
a734U000000uAU4QAM,4/12/2022,4/28/2022,6/15/2022,169,North America,Mid,BDR,TRUE
a734U000000tYhoQAE,1/14/2022,6/15/2022,6/15/2022,169,Europe,SMB,Trial,FALSE
a734U000000uNBUQA2,5/16/2022,6/14/2022,6/15/2022,169,North America,Agency,Trial,FALSE
a734U000000ua7QQAQ,6/15/2022,6/16/2022,6/15/2022,169,Europe,Mid,Trial,FALSE
a734U000000uMrjQAE,5/14/2022,6/15/2022,6/15/2022,169,North America,Agency,Trial,FALSE
a734U000000uNTTQA2,5/16/2022,5/23/2022,6/15/2022,149,North America,Agency,Trial,FALSE
a734U000000uUN3QAM,4/26/2022,5/5/2022,6/15/2022,149,North America,Mid,Lead,FALSE
a734U000000uNVUQA2,5/16/2022,6/30/2022,6/15/2022,149,North America,SMB,Trial,FALSE
a734U000000uNbhQAE,5/16/2022,5/19/2022,6/15/2022,149,North America,SMB,BDR,TRUE
a734U000000uNHcQAM,5/16/2022,5/26/2022,6/15/2022,149,Middle East,Mid,Lead,FALSE
a734U000000uNVAQA2,5/16/2022,5/19/2022,6/15/2022,149,North America,Enterprise,Trial,FALSE
a734U000000uOCdQAM,5/18/2022,5/23/2022,6/15/2022,140.27,North America,SMB,Trial,FALSE
a734U000000uN8QQAU,5/15/2022,5/25/2022,6/15/2022,135.37,North America,SMB,Trial,FALSE
a734U000000uKATQA2,5/8/2022,5/16/2022,6/15/2022,124,Africa,SMB,Trial,FALSE
a734U000000uNXVQA2,5/16/2022,6/3/2022,6/15/2022,124,North America,Agency,Trial,FALSE
a734U000000uZpCQAU,5/31/2022,6/14/2022,6/15/2022,121,North America,Enterprise,Lead,FALSE
a734U000000uNLUQA2,5/16/2022,5/31/2022,6/15/2022,99,Europe,SMB,Trial,FALSE
a734U000000uNZgQAM,5/16/2022,6/15/2022,6/15/2022,99,North America,SMB,Trial,FALSE
a734U000000uLp3QAE,5/12/2022,6/16/2022,6/15/2022,99,Europe,Mid,Trial,FALSE
a734U000000uNYJQA2,5/16/2022,6/1/2022,6/15/2022,99,North America,SMB,Trial,FALSE
a734U000000uV0FQAU,3/2/2022,5/18/2022,6/16/2022,949,North America,Mid,Lead,FALSE
a734U000000uapwQAA,6/10/2022,6/14/2022,6/16/2022,837,North America,Mid,Lead,FALSE
a734U000000uGLXQA2,4/28/2022,5/2/2022,6/16/2022,694.71,North America,Mid,Lead,FALSE
a734U000000uNj7QAE,5/17/2022,5/25/2022,6/16/2022,507,North America,Agency,Trial,FALSE
a734U000000uFl5QAE,4/26/2022,4/27/2022,6/16/2022,399,North America,Mid,Trial,FALSE
a734U000000uNeCQAU,5/17/2022,6/15/2022,6/16/2022,279,North America,SMB,Trial,FALSE
a734U000000uahsQAA,6/9/2022,6/9/2022,6/16/2022,279,North America,SMB,Unknown,FALSE
a734U000000uNygQAE,5/17/2022,6/16/2022,6/16/2022,249,North America,SMB,Trial,FALSE
a734U000000uNrpQAE,5/17/2022,6/16/2022,6/16/2022,198,Australia Pacific,SMB,Trial,FALSE
a734U000000uNndQAE,5/17/2022,6/28/2022,6/16/2022,194,Europe,Agency,Trial,FALSE
a734U000000uO6BQAU,5/17/2022,6/2/2022,6/16/2022,169,North America,SMB,Trial,FALSE
a734U000000uO5NQAU,5/10/2022,5/16/2022,6/16/2022,169,North America,SMB,Lead,FALSE
a734U000000uUxpQAE,5/26/2022,5/27/2022,6/16/2022,169,North America,SMB,Lead,FALSE
a734U000000uO5wQAE,5/12/2022,5/13/2022,6/16/2022,169,North America,Mid,Lead,FALSE
a734U000000uNssQAE,5/17/2022,6/16/2022,6/16/2022,169,North America,Agency,Trial,FALSE
a734U000000uNpUQAU,5/17/2022,7/4/2022,6/16/2022,169,Africa,Agency,Trial,FALSE
a734U000000uUBWQA2,5/19/2022,5/31/2022,6/16/2022,149,North America,Enterprise,BDR,TRUE
a734U000000uaoyQAA,6/16/2022,6/16/2022,6/16/2022,149,North America,SMB,Trial,FALSE
a734U000000uNzUQAU,5/17/2022,5/31/2022,6/16/2022,149,North America,Mid,Trial,FALSE
a734U000000uXvIQAU,6/1/2022,6/10/2022,6/16/2022,149,North America,SMB,Lead,FALSE
a734U000000uNsxQAE,4/12/2022,4/12/2022,6/16/2022,135,North America,SMB,Lead,FALSE
a734U000000uUkCQAU,5/25/2022,6/1/2022,6/16/2022,134.09,North America,SMB,Lead,FALSE
a734U000000uNybQAE,5/17/2022,6/21/2022,6/16/2022,99,Europe,SMB,Trial,FALSE
a734U000000uO4PQAU,5/17/2022,6/21/2022,6/16/2022,99,North America,SMB,Trial,FALSE
a734U000000uNzAQAU,5/17/2022,5/26/2022,6/16/2022,99,North America,SMB,Trial,FALSE
a734U000000uO5DQAU,5/17/2022,5/19/2022,6/16/2022,99,Europe,SMB,Trial,FALSE
a734U000000u5IXQAY,3/31/2022,6/16/2022,6/16/2022,99,Africa,Mid,Trial,FALSE
a734U000000uO1kQAE,5/17/2022,5/19/2022,6/16/2022,99,North America,SMB,Trial,FALSE
a734U000000uNEYQA2,5/16/2022,6/29/2022,6/16/2022,99,North America,SMB,Trial,FALSE
a734U000000uNutQAE,5/17/2022,6/15/2022,6/16/2022,99,North America,Agency,Trial,FALSE
a734U000000uQtAQAU,5/18/2022,6/28/2022,6/16/2022,99,Europe,Mid,Unknown,FALSE
a734U000000uO6QQAU,5/17/2022,6/10/2022,6/16/2022,89,North America,SMB,Trial,FALSE
a734U000000terLQAQ,11/30/2021,12/1/2021,6/17/2022,4196.67,North America,Enterprise,BDR,TRUE
a734U000000uWHCQA2,4/5/2022,4/5/2022,6/17/2022,2916.67,North America,Enterprise,Self-Gen,TRUE
a734U000000uILoQAM,5/3/2022,5/9/2022,6/17/2022,1296,North America,Mid,Lead,FALSE
a734U000000uUH0QAM,5/17/2022,5/23/2022,6/17/2022,923,North America,SMB,Lead,FALSE
a734U000000uOCJQA2,5/18/2022,6/17/2022,6/17/2022,507,North America,SMB,Trial,FALSE
a734U000000uO1aQAE,5/17/2022,6/21/2022,6/17/2022,507,North America,SMB,Trial,FALSE
a734U000000uP6MQAU,5/19/2022,6/3/2022,6/17/2022,349,North America,Agency,Trial,FALSE
a734U000000uaqfQAA,6/1/2022,6/6/2022,6/17/2022,348,North America,Agency,Lead,FALSE
a734U000000uOdZQAU,5/18/2022,6/8/2022,6/17/2022,299,Europe,Agency,Trial,FALSE
a734U000000uOgxQAE,5/18/2022,6/3/2022,6/17/2022,297,North America,SMB,Trial,FALSE
a734U000000uOT5QAM,5/18/2022,5/23/2022,6/17/2022,270.74,North America,SMB,Trial,FALSE
a734U000000uH8KQAU,4/29/2022,6/20/2022,6/17/2022,199,Europe,Agency,Trial,FALSE
a734U000000uOhMQAU,5/17/2022,5/18/2022,6/17/2022,179,Australia Pacific,Agency,Lead,FALSE
a734U000000uO40QAE,5/17/2022,6/3/2022,6/17/2022,169,North America,SMB,Trial,FALSE
a734U000000uHxIQAU,5/2/2022,6/17/2022,6/17/2022,169,Europe,SMB,Trial,FALSE
a734U000000u8zjQAA,4/8/2022,6/17/2022,6/17/2022,169,North America,SMB,Trial,FALSE
a734U000000uOP8QAM,5/18/2022,6/14/2022,6/17/2022,169,North America,SMB,Trial,FALSE
a734U000000uONMQA2,5/18/2022,5/26/2022,6/17/2022,169,North America,SMB,Trial,FALSE
a734U000000uVQIQA2,6/3/2022,6/3/2022,6/17/2022,149,North America,SMB,Lead,FALSE
a734U000000uOVLQA2,5/18/2022,5/24/2022,6/17/2022,149,North America,Mid,Trial,FALSE
a734U000000uOSbQAM,5/18/2022,6/22/2022,6/17/2022,149,North America,SMB,Trial,FALSE
a734U000000uOOtQAM,5/18/2022,6/10/2022,6/17/2022,149,North America,Mid,Trial,FALSE
a734U000000uNegQAE,5/17/2022,6/13/2022,6/17/2022,141,North America,SMB,Trial,FALSE
a734U000000uFnuQAE,4/27/2022,6/9/2022,6/17/2022,140,North America,SMB,Lead,FALSE
a734U000000uKYBQA2,5/9/2022,5/11/2022,6/17/2022,135.37,North America,SMB,Lead,FALSE
a734U000000uOgYQAU,5/18/2022,5/26/2022,6/17/2022,99,North America,SMB,Lead,FALSE
a734U000000uOUwQAM,5/18/2022,6/15/2022,6/17/2022,99,North America,SMB,Trial,FALSE
a734U000000uOZmQAM,5/18/2022,6/28/2022,6/17/2022,99,Europe,Agency,Trial,FALSE
a734U000000uOcgQAE,5/18/2022,6/6/2022,6/17/2022,99,North America,SMB,Trial,FALSE
a734U000000uLucQAE,5/12/2022,6/30/2022,6/17/2022,99,Asia,SMB,Trial,FALSE
a734U000000uOTFQA2,5/18/2022,5/26/2022,6/17/2022,99,North America,SMB,Trial,FALSE
a734U000000uOVpQAM,5/18/2022,6/28/2022,6/17/2022,99,Europe,Agency,Trial,FALSE
a734U000000uNWXQA2,5/11/2022,5/17/2022,6/17/2022,89,Europe,SMB,Lead,FALSE
a734U000000uObJQAU,5/18/2022,6/22/2022,6/17/2022,89,North America,SMB,Trial,FALSE
a734U000000ubIZQAY,6/16/2022,6/17/2022,6/17/2022,79.2,North America,SMB,Lead,FALSE
a734U000000uOxeQAE,5/19/2022,6/17/2022,6/18/2022,279,Europe,Mid,Trial,FALSE
a734U000000uP6bQAE,5/19/2022,5/27/2022,6/18/2022,249,North America,Agency,Trial,FALSE
a734U000000uP5iQAE,5/19/2022,5/27/2022,6/18/2022,169,North America,Mid,Trial,FALSE
a734U000000uIvNQAU,4/29/2022,5/4/2022,6/18/2022,169,North America,SMB,Lead,FALSE
a734U000000uOzpQAE,5/19/2022,6/20/2022,6/18/2022,169,Europe,Mid,Trial,FALSE
a734U000000uP0JQAU,3/14/2022,3/15/2022,6/18/2022,169,North America,SMB,Lead,FALSE
a734U000000uP3IQAU,5/19/2022,5/25/2022,6/18/2022,149,North America,SMB,Trial,FALSE
a734U000000uOrHQAU,5/19/2022,5/24/2022,6/18/2022,149,Asia,SMB,Trial,FALSE
a734U000000uP0OQAU,5/19/2022,6/6/2022,6/18/2022,99,North America,SMB,Trial,FALSE
a734U000000uajeQAA,5/10/2022,5/18/2022,6/19/2022,1200,Europe,Mid,Lead,FALSE
a734U000000uF83QAE,4/25/2022,4/27/2022,6/19/2022,1107,North America,Mid,Trial,FALSE
a734U000000ubAGQAY,6/17/2022,6/17/2022,6/19/2022,507,Europe,Agency,Trial,FALSE
a734U000000uayoQAA,5/24/2022,5/26/2022,6/19/2022,498,North America,Enterprise,Lead,FALSE
a734U000000uLe0QAE,5/2/2022,5/2/2022,6/19/2022,447,North America,Mid,Lead,FALSE
a734U000000uNg8QAE,5/17/2022,6/21/2022,6/19/2022,279,North America,SMB,Trial,FALSE
a734U000000uPUnQAM,5/20/2022,5/26/2022,6/19/2022,169,North America,SMB,Lead,FALSE
a734U000000uPJLQA2,5/20/2022,6/30/2022,6/19/2022,169,Asia,SMB,Trial,FALSE
a734U000000uPV7QAM,5/20/2022,6/29/2022,6/19/2022,149,North America,SMB,Trial,FALSE
a734U000000uPEGQA2,5/20/2022,6/10/2022,6/19/2022,149,North America,Mid,Trial,FALSE
a734U000000uCcUQAU,4/19/2022,6/21/2022,6/19/2022,149,North America,Agency,Trial,FALSE
a734U000000uPG7QAM,5/20/2022,6/3/2022,6/19/2022,124,Australia Pacific,SMB,Trial,FALSE
a734U000000uMiNQAU,5/13/2022,5/27/2022,6/19/2022,99,North America,SMB,Trial,FALSE
a734U000000u3CwQAI,3/27/2022,3/29/2022,6/19/2022,99,North America,SMB,Trial,FALSE
a734U000000uPZTQA2,5/20/2022,5/24/2022,6/19/2022,99,North America,SMB,Trial,FALSE
a734U000000uPVRQA2,5/20/2022,5/24/2022,6/19/2022,99,North America,Mid,Trial,FALSE
a734U000000uapmQAA,2/7/2022,2/8/2022,6/20/2022,2364.75,North America,Mid,Lead,FALSE
a734U000000uQXsQAM,5/16/2022,5/19/2022,6/20/2022,1248,North America,SMB,Lead,FALSE
a734U000000uP8rQAE,3/9/2022,3/14/2022,6/20/2022,996,North America,Mid,BDR,TRUE
a734U000000uXrkQAE,6/9/2022,6/20/2022,6/20/2022,799,Middle East,Agency,Trial,FALSE
a734U000000uVy0QAE,5/11/2022,5/13/2022,6/20/2022,469,North America,Agency,Lead,FALSE
a734U000000uJmCQAU,5/9/2022,5/10/2022,6/20/2022,434.85,North America,Mid,Lead,FALSE
a734U000000uUSrQAM,6/2/2022,6/2/2022,6/20/2022,298,Australia Pacific,SMB,Lead,FALSE
a734U000000uMsrQAE,5/14/2022,6/27/2022,6/20/2022,219,North America,Agency,Trial,FALSE
a734U000000uO6fQAE,5/17/2022,5/31/2022,6/20/2022,169,North America,Mid,Trial,FALSE
a734U000000uPMtQAM,5/20/2022,6/21/2022,6/20/2022,169,Europe,Mid,Trial,FALSE
a734U000000uN5lQAE,5/15/2022,6/13/2022,6/20/2022,149,North America,SMB,Trial,FALSE
a734U000000uRfTQAU,5/25/2022,6/8/2022,6/20/2022,140.61,North America,SMB,Lead,FALSE
a734U000000uafmQAA,6/3/2022,6/9/2022,6/20/2022,125,North America,Mid,Lead,FALSE
a734U000000uNbXQAU,5/16/2022,6/14/2022,6/20/2022,99,North America,SMB,Trial,FALSE
a734U000000uEaQQAU,4/23/2022,5/3/2022,6/20/2022,99,North America,Agency,Trial,FALSE
a734U000000uMThQAM,5/13/2022,5/17/2022,6/20/2022,99,Europe,Mid,Trial,FALSE
a734U000000uPqjQAE,5/21/2022,6/14/2022,6/20/2022,89,North America,SMB,Trial,FALSE
a734U000000trY2QAI,2/28/2022,3/7/2022,6/21/2022,8738,North America,Enterprise,BDR,TRUE
a734U000000uH0lQAE,3/16/2022,3/21/2022,6/21/2022,5219.3,North America,Enterprise,Lead,FALSE
a734U000000uHpYQAU,3/24/2022,3/24/2022,6/21/2022,2359.63,North America,Mid,BDR,TRUE
a734U000000ucQyQAI,6/1/2022,6/1/2022,6/21/2022,753.29,Australia Pacific,Agency,Self-Gen,TRUE
a734U000000uXDQQA2,6/7/2022,6/10/2022,6/21/2022,625,North America,Agency,Lead,FALSE
a734U000000uNVtQAM,5/16/2022,5/19/2022,6/21/2022,379.22,North America,SMB,Trial,FALSE
a734U000000uZo9QAE,4/12/2022,4/28/2022,6/21/2022,338,North America,SMB,Lead,FALSE
a734U000000ucq8QAA,6/8/2022,6/15/2022,6/21/2022,219,North America,Agency,Lead,FALSE
a734U000000uPFOQA2,5/20/2022,6/22/2022,6/21/2022,169,North America,SMB,Trial,FALSE
a734U000000uQ5UQAU,5/22/2022,6/21/2022,6/21/2022,169,North America,Agency,Trial,FALSE
a734U000000uaJrQAI,5/6/2022,5/10/2022,6/21/2022,149,North America,Mid,Lead,FALSE
a734U000000uch1QAA,6/9/2022,6/13/2022,6/21/2022,134,North America,SMB,Lead,FALSE
a734U000000uLXOQA2,5/11/2022,6/21/2022,6/21/2022,114,Europe,Mid,Trial,FALSE
a734U000000uPaRQAU,5/20/2022,6/22/2022,6/21/2022,99,North America,SMB,Trial,FALSE
a734U000000uPuqQAE,5/22/2022,6/30/2022,6/21/2022,99,North America,SMB,Trial,FALSE
a734U000000uQ5yQAE,5/22/2022,6/27/2022,6/21/2022,99,Europe,Agency,Trial,FALSE
a734U000000uP0xQAE,5/19/2022,5/27/2022,6/21/2022,99,North America,SMB,Trial,FALSE
a734U000000uPuCQAU,5/21/2022,6/2/2022,6/21/2022,99,North America,Mid,Trial,FALSE
a734U000000uDR8QAM,4/20/2022,5/5/2022,6/21/2022,99,Europe,SMB,Lead,FALSE
a734U000000ucwuQAA,5/3/2022,5/3/2022,6/22/2022,2000,North America,Mid,BDR,TRUE
a734U000000ucoRQAQ,6/3/2022,6/8/2022,6/22/2022,1349,North America,Agency,Lead,FALSE
a734U000000uOADQA2,5/6/2022,5/11/2022,6/22/2022,1173,North America,SMB,Lead,FALSE
a734U000000udGpQAI,6/3/2022,6/9/2022,6/22/2022,925,North America,Agency,Lead,FALSE
a734U000000ubDAQAY,6/7/2022,6/7/2022,6/22/2022,747,North America,Enterprise,Self-Gen,TRUE
a734U000000ucuKQAQ,6/16/2022,6/21/2022,6/22/2022,596,North America,Mid,Lead,FALSE
a734U000000uP4QQAU,5/2/2022,5/4/2022,6/22/2022,539,North America,Agency,Lead,FALSE
a734U000000uQVXQA2,5/23/2022,6/21/2022,6/22/2022,507,North America,Mid,Trial,FALSE
a734U000000uMHRQA2,5/12/2022,5/17/2022,6/22/2022,410,North America,Mid,Trial,FALSE
a734U000000uOMsQAM,5/18/2022,6/23/2022,6/22/2022,338,Europe,Mid,Trial,FALSE
a734U000000uQY2QAM,5/23/2022,6/21/2022,6/22/2022,338,North America,Mid,Trial,FALSE
a734U000000uQRzQAM,5/23/2022,5/27/2022,6/22/2022,298,Europe,Mid,Trial,FALSE
a734U000000uPTaQAM,5/9/2022,5/10/2022,6/22/2022,298,North America,Agency,Lead,FALSE
a734U000000uUosQAE,5/24/2022,5/27/2022,6/22/2022,298,North America,Mid,Lead,FALSE
a734U000000uQQcQAM,5/23/2022,6/22/2022,6/22/2022,249,Europe,SMB,Trial,FALSE
a734U000000uQPZQA2,5/23/2022,6/17/2022,6/22/2022,198,North America,Mid,Trial,FALSE
a734U000000uQBDQA2,5/23/2022,6/23/2022,6/22/2022,198,Australia Pacific,SMB,Trial,FALSE
a734U000000uNw6QAE,5/17/2022,6/22/2022,6/22/2022,169,North America,Agency,Trial,FALSE
a734U000000uPHjQAM,5/20/2022,5/26/2022,6/22/2022,169,Asia,Mid,Trial,FALSE
a734U000000uQWpQAM,5/23/2022,5/26/2022,6/22/2022,169,North America,SMB,Trial,FALSE
a734U000000uQAPQA2,5/23/2022,6/28/2022,6/22/2022,169,Asia,SMB,Trial,FALSE
a734U000000uOvYQAU,5/19/2022,6/30/2022,6/22/2022,169,Asia,Mid,Trial,FALSE
a734U000000uQ9MQAU,5/23/2022,6/10/2022,6/22/2022,169,Australia Pacific,SMB,Trial,FALSE
a734U000000udMOQAY,6/14/2022,6/21/2022,6/22/2022,169,North America,Mid,Lead,FALSE
a734U000000uQYbQAM,5/23/2022,5/25/2022,6/22/2022,169,North America,SMB,Lead,FALSE
a734U000000uQHaQAM,5/23/2022,6/22/2022,6/22/2022,169,Asia,Enterprise,Trial,FALSE
